TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA
MRSA5B;29,68;2,50;34,73;2,34;0,95;26,27;21,22;8,76;14,34;18,40;2,38;0,39;3,04;46,85;-1,17;1,12;6,75;2,74;7,45;0,41;0,59;0,31;0,88;5,85;3.585,33;12,67;0,85
MRSA6B;29,62;2,50;34,66;2,34;0,95;26,27;21,22;8,76;14,31;18,40;2,38;0,39;3,04;46,76;-1,17;1,12;6,75;2,74;7,45;0,41;0,59;0,31;0,88;5,85;5.801,00;12,67;0,85
MRVE3;20,30;2,70;19,40;1,75;0,56;28,45;9,90;7,94;15,56;21,59;6,03;0,68;1,54;1,88;-1,10;2,52;8,99;2,88;4,56;0,32;0,66;0,36;7,66;-0,09;99.125.255,28;11,63;1,05
MSPA3;48,00;;-5,03;0,37;0,22;24,01;-56,68;-59,76;-5,30;-6,01;-0,79;0,05;3,00;4,99;-0,23;2,35;-7,31;-4,31;-6,43;0,59;0,41;0,07;-14,68;;4.810,00;130,66;-9,55
MSPA4;42,10;;-4,41;0,32;0,19;24,01;-56,68;-59,76;-4,65;-6,01;-0,79;0,05;2,63;4,38;-0,21;2,35;-7,31;-4,31;-6,43;0,59;0,41;0,07;-14,68;;16.486,00;130,66;-9,55
MSRO3;702,50;;29.281,89;361,06;80,77;31,00;18,77;0,59;916,57;922,17;5,59;2,20;172,02;-794,36;-108,33;0,71;1,23;0,28;9,66;0,22;0,78;0,47;15,89;-13,57;;1,95;0,02
MTIG3;0,00;;0,00;0,00;0,00;11,76;-5,17;9,69;0,00;-12,36;-10,89;2,47;0,00;0,00;0,00;0,72;42,51;8,44;-48,15;0,20;0,80;0,87;10,03;;;115,27;49,00
MTIG4;57,77;;1,18;0,50;0,10;11,76;-5,17;9,69;-2,21;-12,36;-10,89;2,47;0,11;-0,71;-0,15;0,72;42,51;8,44;-48,15;0,20;0,80;0,87;10,03;;20.101,50;115,27;49,00
MTRE3;16,25;;54,90;1,73;1,33;31,86;9,39;8,27;48,35;28,21;-20,13;-0,72;4,54;1,93;-9,12;5,12;3,15;2,42;2,76;0,77;0,23;0,29;;;7.609.939,28;9,40;0,30
MTSA3;34,41;1,99;6,48;1,13;0,82;28,35;18,11;14,67;5,25;3,92;-1,03;-0,22;0,95;1,57;-3,46;3,13;17,38;12,59;11,27;0,72;0,28;0,86;4,06;-2,01;7.000,00;30,54;5,31
MTSA4;30,81;2,46;5,80;1,01;0,73;28,35;18,11;14,67;4,70;3,92;-1,03;-0,22;0,85;1,41;-3,09;3,13;17,38;12,59;11,27;0,72;0,28;0,86;4,06;-2,01;168.140,38;30,54;5,31
MULT3;21,35;2,13;13,37;2,00;1,15;78,32;108,39;83,71;10,32;11,69;1,37;0,27;11,19;8,51;-1,48;2,55;14,97;8,62;10,63;0,58;0,42;0,10;3,23;4,98;121.931.244,31;10,67;1,60
MWET3;60,00;;-4,71;-0,55;0,68;12,18;-4,98;-18,23;-17,23;-17,34;-10,28;;0,86;-0,95;-0,93;0,27;-11,67;-14,39;5,38;-1,23;2,24;0,79;-1,75;;41.616,40;-109,16;-12,74
MWET4;6,86;;-0,54;-0,06;0,08;12,18;-4,98;-18,23;-1,97;-17,34;-10,28;;0,10;-0,11;-0,11;0,27;-11,67;-14,39;5,38;-1,23;2,24;0,79;-1,75;;117.982,07;-109,16;-12,74
MYPK3;15,40;4,31;-7,33;0,62;0,18;6,44;-0,86;-3,91;-33,36;-86,05;-52,69;0,97;0,29;4,04;-0,31;1,12;-8,41;-2,48;-0,76;0,30;0,68;0,63;11,12;28,99;22.655.185,76;24,97;-2,10
NAFG3;64,37;;11,80;2,76;1,15;41,15;16,49;9,34;6,68;5,06;1,17;0,48;1,10;3,20;-2,87;2,52;23,42;9,77;15,89;0,42;0,58;1,05;7,87;33,76;9.648,50;23,30;5,46
NAFG4;19,02;;3,49;0,82;0,34;41,15;16,49;9,34;1,97;5,06;1,17;0,48;0,33;0,94;-0,85;2,52;23,42;9,77;15,89;0,42;0,58;1,05;7,87;33,76;115.738.599,33;23,30;5,46
NEMO3;0,00;;0,00;0,00;0,00;32,56;22,33;-14,35;0,00;10,45;10,45;165,18;0,00;0,00;0,00;1,50;-1.015,74;-4,01;-2,56;0,00;0,99;0,28;29,06;;;2,41;-24,49
NEMO5;52,97;0,06;-2,16;21,97;0,09;32,56;22,33;-14,35;1,39;10,45;10,45;165,18;0,31;1,49;-0,11;1,50;-1.015,74;-4,01;-2,56;0,00;0,99;0,28;29,06;;;2,41;-24,49
NEMO6;0,00;;0,00;0,00;0,00;32,56;22,33;-14,35;0,00;10,45;10,45;165,18;0,00;0,00;0,00;1,50;-1.015,74;-4,01;-2,56;0,00;0,99;0,28;29,06;;;2,41;-24,49
NEOE3;18,80;2,39;9,38;1,09;0,37;23,37;15,06;8,40;5,23;10,00;4,77;1,00;0,79;7,37;-0,48;1,26;11,66;3,90;7,46;0,33;0,66;0,46;18,25;24,34;62.798.161,14;17,19;2,00
NGRD3;9,51;;189,95;16,54;6,77;66,82;16,13;5,79;68,16;70,61;2,45;0,59;10,99;197,90;-9,34;1,14;8,71;3,56;10,07;0,41;0,59;0,62;;;87.421.132,06;0,57;0,05
NORD3;26,00;;513,91;-1,23;10,09;91,85;200,19;21,18;54,36;66,06;11,70;;108,82;-3,58;-10,78;0,02;-0,24;1,96;-3,09;-8,20;9,20;0,09;;;367.202,04;-21,13;0,05
NRTQ3;0,00;;0,00;0,00;0,00;30,20;18,39;11,87;0,00;-0,72;-0,72;-0,18;0,00;0,00;0,00;2,80;15,62;10,75;16,43;0,69;0,31;0,91;8,13;4,81;;12,63;1,97
NTCO3;49,39;;-84,33;2,76;1,06;65,37;2,73;-2,72;84,12;99,68;15,57;0,51;2,30;28,51;-1,50;1,14;-3,27;-1,25;1,11;0,38;0,62;0,46;14,29;-26,83;305.489.572,97;17,89;-0,59
NUTR3;221,00;;0,68;1,75;0,41;21,89;4,60;59,67;8,86;11,13;2,27;0,45;0,41;1,37;-0,96;2,07;256,10;59,42;-36,05;0,23;0,77;1,00;7,39;;1.083.282,00;126,37;323,63
ODER4;0,00;;0,00;0,00;0,00;33,58;18,68;11,70;0,00;0,89;0,89;0,37;0,00;0,00;0,00;2,04;25,92;12,46;23,83;0,48;0,52;1,07;3,77;27,10;;21,50;5,57
ODPV3;15,05;3,36;22,90;6,64;3,93;59,34;27,80;19,69;16,22;14,48;-1,74;-0,71;4,51;17,55;-8,68;1,69;28,99;17,15;28,00;0,59;0,41;0,87;9,37;7,87;24.142.723,41;2,27;0,66
OFSA3;35,76;1,23;23,20;3,50;1,93;50,53;12,91;11,78;21,16;22,84;1,67;0,28;2,73;5,61;-4,44;2,54;15,07;8,31;10,42;0,55;0,45;0,71;13,61;3,92;651.868,93;10,23;1,54
OGXP3;1,63;;-2,15;-0,98;0,92;;;;-9,26;-9,26;0,00;;;-0,98;;0,51;-45,53;-43,02;10,57;-0,94;1,94;0,00;;;;-1,67;-0,76
OIBR3;2,47;;-1,01;2,46;0,20;21,68;-4,43;-77,15;-17,55;-43,02;-25,38;3,56;0,78;2,43;-0,27;1,50;-243,90;-20,08;-3,51;0,08;0,92;0,26;-6,55;;399.084.456,07;1,00;-2,45
OIBR4;2,96;;-1,21;2,95;0,24;21,68;-4,43;-77,15;-21,03;-43,02;-25,38;3,56;0,93;2,92;-0,32;1,50;-243,90;-20,08;-3,51;0,08;0,92;0,26;-6,55;;32.104.837,66;1,00;-2,45
OMGE3;42,14;;-1.441,17;2.217,98;932,32;33,37;41,96;-1,09;37,54;37,56;0,01;0,77;15,75;4.880,50;-1.222,24;5,14;-153,90;-64,69;2.349,37;0,42;0,57;59,19;54,71;4,35;33.852.837,03;0,02;-0,03
OSXB3;20,15;;-0,13;-0,01;0,03;95,46;-1.867,50;-4.687,45;-0,32;-22,99;-22,67;;6,02;-0,13;-0,03;0,03;-10,24;-24,71;61,12;-2,41;3,42;0,01;-56,03;;1.518.718,31;-1.531,02;-156,78
PARD3;22,77;1,29;23,41;4,20;1,53;26,44;13,76;9,49;16,15;17,04;0,89;0,23;2,22;11,45;-2,56;1,50;17,93;6,53;13,19;0,36;0,64;0,69;14,21;13,42;13.030.912,48;5,42;0,97
PATI3;36,00;0,50;5,23;1,19;0,54;13,68;12,81;10,53;4,30;4,56;0,20;0,06;0,55;1,13;-2,58;2,53;22,80;10,31;9,00;0,45;0,55;0,98;7,35;2,78;34.949,84;30,20;6,89
PATI4;47,00;5,96;6,83;1,56;0,70;13,68;12,81;10,53;5,61;4,56;0,20;0,06;0,72;1,47;-3,37;2,53;22,80;10,31;9,00;0,45;0,55;0,98;7,35;2,78;14.615,25;30,20;6,89
PCAR3;76,42;0,76;32,66;1,57;0,32;21,46;3,57;0,79;7,26;10,83;3,58;0,77;0,26;-9,62;-0,48;0,91;4,80;0,99;7,61;0,21;0,74;1,25;-2,84;-12,00;111.948.348,66;48,78;2,34
PCAR4;72,11;;30,81;1,48;0,31;21,46;3,57;0,79;6,85;10,83;3,58;0,77;0,24;-9,08;-0,46;0,91;4,80;0,99;7,61;0,21;0,74;1,25;-2,84;-12,00;132.993.317,74;48,78;2,34
PDGR3;4,07;;-0,04;-0,01;0,02;13,07;-197,94;-390,22;-0,08;-3,94;-3,86;;0,16;-0,01;-0,08;0,36;-15,08;-45,05;12,14;-2,99;4,02;0,12;-41,16;;275.425,86;-667,99;-100,70
PDTC3;6,30;;71,37;5,18;1,38;37,57;7,26;7,95;78,09;83,34;5,25;0,35;5,67;5,25;-4,95;1,57;7,26;1,93;1,90;0,27;0,73;0,24;;;1.425.956,66;1,22;0,09
PEAB3;60,00;53,53;1,63;0,80;0,61;27,52;262,91;171,97;1,07;0,24;-0,83;-0,63;2,80;1,14;-2,39;3,57;49,38;37,59;49,21;0,76;0,24;0,22;8,71;26,97;44.511,35;74,62;36,85
PEAB4;60,00;58,88;1,63;0,80;0,61;27,52;262,91;171,97;1,07;0,24;-0,83;-0,63;2,80;1,14;-2,39;3,57;49,38;37,59;49,21;0,76;0,24;0,22;8,71;26,97;26.800,67;74,62;36,85
PETR3;28,81;0,83;-8,42;1,52;0,39;43,27;-1,53;-16,00;-88,36;-175,28;-87,82;1,51;1,35;34,36;-0,46;1,08;-18,01;-4,62;-3,69;0,26;0,74;0,29;-2,17;;435.996.915,90;18,99;-3,42
PETR4;28,12;0,00;-8,22;1,48;0,38;43,27;-1,53;-16,00;-86,25;-175,28;-87,82;1,51;1,32;33,54;-0,45;1,08;-18,01;-4,62;-3,69;0,26;0,74;0,29;-2,17;;1.764.700.012,93;18,99;-3,42
PETZ3;21,75;0,15;170,72;16,03;4,41;48,82;9,88;3,73;64,38;64,28;-0,11;-0,03;6,36;24,49;-8,71;1,57;9,39;2,58;9,70;0,28;0,72;0,69;;;83.084.954,48;1,36;0,13
PFRM3;6,79;;19,10;0,83;0,23;14,40;1,63;0,83;9,76;12,12;2,35;0,20;0,16;0,97;-0,71;1,53;4,32;1,20;3,89;0,28;0,62;1,44;6,84;;5.727.024,34;8,23;0,36
PGMN3;10,40;;71,17;2,52;0,81;30,99;4,48;0,97;15,42;16,42;1,00;0,16;0,69;3,82;-1,78;1,65;3,54;1,14;9,98;0,32;0,68;1,18;;;6.283.897,21;4,12;0,15
PINE3;0,00;;0,00;0,00;0,00;33,55;-20,12;-3,24;0,00;-0,88;;;0,00;0,00;0,00;0,60;-3,87;-0,26;;0,07;0,93;0,08;-1,08;;;5,50;-0,21
PINE4;2,36;;-11,09;0,43;0,03;33,55;-20,12;-3,24;-1,79;-0,88;;;0,36;-0,19;-0,04;0,60;-3,87;-0,26;;0,07;0,93;0,08;-1,08;;841.694,83;5,50;-0,21
PLAS3;5,39;;3,39;-0,39;0,12;2,04;-3,83;5,66;-5,00;-16,17;-11,17;;0,19;-0,46;-0,15;0,45;-11,48;3,40;380,03;-0,30;1,30;0,60;-9,15;;131.788,14;-13,87;1,59
PLPL3;7,07;;8,73;6,74;1,51;36,86;16,32;13,22;7,07;7,44;0,37;0,36;1,15;1,86;-38,77;6,26;77,18;17,26;30,28;0,22;0,78;1,31;;;5.102.710,48;1,05;0,81
PMAM3;9,29;;-0,32;-1,13;0,10;0,43;-7,69;-31,06;-1,31;-10,92;-9,61;;0,10;-0,18;-0,18;0,46;-347,35;-29,98;-18,20;-0,09;1,09;0,97;2,00;;5.129.303,03;-8,24;-28,60
PNVL3;22,76;0,60;61,42;3,44;1,58;28,21;3,24;1,95;37,10;38,31;1,52;0,14;1,20;4,54;-4,66;2,12;5,59;2,58;5,35;0,46;0,54;1,32;7,62;9,23;21.945.587,24;6,63;0,37
PNVL4;20,59;0,73;55,56;3,11;1,43;28,21;3,24;1,95;33,56;38,31;1,52;0,14;1,09;4,11;-4,22;2,12;5,59;2,58;5,35;0,46;0,54;1,32;7,62;9,23;488.088,83;6,63;0,37
POMO3;2,98;3,12;83,21;1,15;0,47;16,23;3,51;0,91;21,43;31,78;9,15;0,49;0,75;2,09;-1,01;1,70;1,38;0,56;2,17;0,41;0,58;0,62;4,88;-1,10;823.320,76;2,60;0,04
POMO4;3,24;2,87;90,46;1,25;0,51;16,23;3,51;0,91;23,30;31,78;9,15;0,49;0,82;2,27;-1,10;1,70;1,38;0,56;2,17;0,41;0,58;0,62;4,88;-1,10;30.918.062,62;2,60;0,04
POSI3;4,80;0,67;14,29;0,73;0,27;20,40;3,72;2,55;9,78;13,21;3,43;0,26;0,36;0,89;-1,39;1,58;5,11;1,86;3,32;0,36;0,63;0,73;-3,86;-2,17;7.039.094,62;6,57;0,34
PPAR3;250.020,00;;-176.204,57;441,20;317,71;;;;-110.787,31;-110.773,07;14,23;-0,06;;7.463,28;-331,90;248,90;-0,25;-0,18;-0,40;0,72;0,28;0,00;;12,45;;566,68;-1,42
PPLA11;12,15;;-232,64;8.549,55;11,99;;;;-232,64;-232,64;;;;-12,00;-11,99;0,00;-3.675,00;-5,15;;0,00;1,00;0,00;;;85.687,83;0,00;-0,05
PRIO3;74,28;;25,06;4,27;1,54;28,38;58,54;27,34;11,71;14,25;2,54;0,93;6,85;-27,12;-2,01;0,81;17,02;6,13;16,61;0,36;0,64;0,22;27,56;;424.750.203,41;17,41;2,96
PRNR3;8,63;;-16,30;1,59;1,02;11,33;-0,68;-7,83;-186,97;-151,06;35,91;-0,30;1,28;2,17;-3,15;3,26;-9,73;-6,25;-6,06;0,64;0,36;0,80;;;1.453.211,86;5,44;-0,53
PSSA3;49,56;4,32;9,71;1,81;0,46;100,00;9,14;9,04;9,61;1,66;-7,95;-1,49;0,88;2,18;-1,94;1,39;18,59;4,78;8,58;0,26;0,74;0,53;4,76;9,50;69.097.757,66;27,45;5,10
PTBL3;6,74;0,59;10,42;2,53;0,53;32,60;6,02;8,32;14,41;20,62;6,21;1,09;0,87;8,65;-0,94;1,16;24,31;5,07;1,18;0,21;0,79;0,61;3,26;-32,43;15.389.853,59;2,66;0,65
PTCA11;0,00;;0,00;0,00;0,00;42,89;6,81;4,81;0,00;2,54;2,54;0,46;0,00;0,00;0,00;1,63;12,79;4,38;7,20;0,34;0,66;0,91;;;;12,39;1,58
PTCA3;0,00;;0,00;0,00;0,00;42,89;6,81;4,81;0,00;2,54;2,54;0,46;0,00;0,00;0,00;1,63;12,79;4,38;7,20;0,34;0,66;0,91;;;;12,39;1,58
PTNT3;8,57;;101,05;1,36;0,59;11,92;2,77;0,80;29,26;29,38;8,14;0,38;0,81;6,54;-1,11;1,24;1,35;0,58;1,66;0,43;0,57;0,72;1,60;-29,08;413.149,55;6,30;0,08
PTNT4;5,05;;59,54;0,80;0,35;11,92;2,77;0,80;17,24;29,38;8,14;0,38;0,48;3,86;-0,65;1,24;1,35;0,58;1,66;0,43;0,57;0,72;1,60;-29,08;212.945,38;6,30;0,08
QUAL3;33,23;0,88;23,99;5,32;2,43;81,03;29,11;19,36;15,95;16,55;0,60;0,20;4,64;10,57;-4,05;2,36;22,17;10,14;14,80;0,46;0,54;0,52;6,05;22,49;98.448.588,66;6,25;1,39
QUSW3;0,00;;0,00;0,00;0,00;27,64;13,10;5,07;0,00;0,54;0,54;0,19;0,00;0,00;0,00;1,41;13,45;5,76;13,94;0,43;0,57;1,14;27,25;9,12;;56,30;7,57
QVQP3B;0,00;;0,00;0,00;0,00;;;;0,00;1,22;1,22;-0,98;;0,00;;;-78,05;-78,05;-79,88;1,00;0,00;0,00;;;;0,00;0,00
RADL3;26,04;0,50;105,26;10,31;3,30;29,37;4,54;2,12;49,05;50,34;1,29;0,27;2,23;19,84;-6,43;1,52;9,79;3,13;13,34;0,32;0,68;1,48;18,90;28,93;124.250.276,72;2,53;0,25
RAIL3;21,21;;79,24;2,62;0,84;34,71;29,73;7,12;18,98;25,05;6,07;0,84;5,64;5,47;-1,12;2,64;3,31;1,06;5,47;0,32;0,67;0,15;14,09;;229.172.318,14;8,09;0,27
RANI3;5,99;1,15;26,87;2,00;0,84;32,75;18,31;6,20;9,10;10,66;1,56;0,34;1,67;3,17;-1,45;2,72;7,45;3,14;8,72;0,42;0,58;0,51;4,01;;12.499.815,62;2,99;0,22
RANI4;5,50;1,25;24,67;1,84;0,77;32,75;18,31;6,20;8,36;10,66;1,56;0,34;1,53;2,91;-1,33;2,72;7,45;3,14;8,72;0,42;0,58;0,51;4,01;;644.391,25;2,99;0,22
RAPT3;11,24;0,81;17,11;2,23;0,49;24,01;10,37;4,63;7,64;12,22;2,81;0,82;0,79;1,56;-1,22;2,12;13,03;2,87;5,88;0,22;0,71;0,62;6,15;4,06;237.504,21;5,04;0,66
RAPT4;15,16;0,60;23,08;3,01;0,66;24,01;10,37;4,63;10,31;12,22;2,81;0,82;1,07;2,10;-1,64;2,12;13,03;2,87;5,88;0,22;0,71;0,62;6,15;4,06;49.444.061,62;5,04;0,66
RCSL3;9,19;;-310,94;-10,35;16,99;21,65;2,09;-9,61;1.430,84;648,51;-2,82;;29,87;-62,10;-28,42;0,60;-3,33;-5,46;-0,72;-1,64;2,65;0,57;55,45;;11.428.542,72;-0,89;-0,03
RCSL4;1,66;;-56,17;-1,87;3,07;21,65;2,09;-9,61;258,45;648,51;-2,82;;5,39;-11,22;-5,13;0,60;-3,33;-5,46;-0,72;-1,64;2,65;0,57;55,45;;12.418.784,62;-0,89;-0,03
RDNI3;11,69;0,08;101,93;0,85;0,33;26,54;11,61;1,40;12,31;20,81;8,50;0,58;1,43;1,83;-0,55;1,83;0,83;0,32;2,91;0,39;0,61;0,23;-14,86;-56,14;532.086,00;13,83;0,11
RDOR3;67,40;0,19;2.215,38;26,19;3,60;14,41;6,68;0,61;202,72;226,59;23,86;3,08;13,55;13,16;-5,83;3,50;1,18;0,16;2,15;0,14;0,86;0,27;;;230.256.365,00;2,57;0,03
REDE3;11,28;0,82;35,08;6,14;1,14;21,11;14,98;6,31;14,78;18,24;3,46;1,44;2,21;10,17;-1,74;1,49;17,50;3,26;9,25;0,19;0,74;0,52;17,93;-10,54;23.678,96;1,84;0,32
RENT3;70,71;0,49;61,31;9,37;2,70;25,68;15,49;8,64;34,19;38,46;4,27;1,17;5,30;16,51;-3,85;2,22;15,28;4,40;7,69;0,29;0,71;0,51;21,24;15,22;331.006.260,21;7,55;1,15
RLOG3;19,94;;71,50;3,68;0,20;34,71;29,67;1,85;4,47;11,38;6,92;5,71;1,33;1,29;-0,26;2,64;5,15;0,28;5,46;0,05;0,71;0,15;50,58;42,36;37.241.710,10;5,41;0,28
RNEW11;12,40;;-0,37;-0,13;0,07;53,11;-144,55;-772,80;-1,99;-20,58;-18,59;;2,88;-0,05;-0,08;0,04;-34,21;-19,91;-26,76;-0,58;1,58;0,03;-20,17;;2.323.570,62;-97,15;-33,23
RNEW3;4,43;;-0,40;-0,14;0,08;53,11;-144,55;-772,80;-2,14;-20,58;-18,59;;3,09;-0,06;-0,08;0,04;-34,21;-19,91;-26,76;-0,58;1,58;0,03;-20,17;;384.489,69;-32,38;-11,08
RNEW4;3,79;;-0,34;-0,12;0,07;53,11;-144,55;-772,80;-1,83;-20,58;-18,59;;2,64;-0,05;-0,07;0,04;-34,21;-19,91;-26,76;-0,58;1,58;0,03;-20,17;;551.816,03;-32,38;-11,08
ROMI3;16,87;14,23;11,55;1,54;0,76;29,83;8,10;12,71;18,12;21,90;3,78;0,32;1,47;3,25;-1,79;1,68;13,31;6,57;4,71;0,49;0,51;0,52;3,37;76,10;19.552.860,31;10,98;1,46
RPAD3;8,01;0,01;16,47;0,66;0,65;94,59;27.677,70;27.829,73;16,56;14,81;-0,18;-0,01;4.583,14;-155,01;-0,65;0,66;3,98;3,93;3,96;0,99;0,01;0,00;4,29;4,48;104.232,09;12,23;0,49
RPAD5;9,45;5,57;19,43;0,77;0,76;94,59;27.677,70;27.829,73;19,54;14,81;-0,18;-0,01;5.407,08;-182,87;-0,77;0,66;3,98;3,93;3,96;0,99;0,01;0,00;4,29;4,48;34.460,10;12,23;0,49
RPAD6;6,35;0,01;13,06;0,52;0,51;94,59;27.677,70;27.829,73;13,13;14,81;-0,18;-0,01;3.633,33;-122,88;-0,52;0,66;3,98;3,93;3,96;0,99;0,01;0,00;4,29;4,48;42.988,55;12,23;0,49
RPMG3;2,90;;-0,56;-0,06;0,07;-2,04;-20,29;-24,08;-0,67;-0,67;0,00;;0,14;-0,07;-0,86;0,50;-11,38;-11,71;9,59;-1,03;2,03;0,49;37,84;;234.928,52;-45,46;-5,17
RRRP3;35,31;;-88,56;17,71;9,65;53,35;-11,71;-119,94;-907,44;-903,14;4,30;-0,08;106,23;159,82;-10,36;8,38;-19,99;-10,89;-4,23;0,54;0,46;0,09;;;11.509.215,17;1,99;-0,40
RSID3;10,00;;-1,39;-0,24;0,09;10,78;-447,43;-244,98;-0,76;-6,67;-5,91;;3,42;-0,16;-0,15;0,38;-16,87;-6,72;-36,09;-0,40;1,41;0,03;-48,12;;1.484.595,97;-42,52;-7,17
RSUL3;0,00;;0,00;0,00;0,00;35,90;21,35;13,92;0,00;1,44;0,23;0,48;0,00;0,00;0,00;0,62;133,22;10,72;95,41;0,08;0,92;0,77;4,32;19,67;;31,45;41,90
RSUL4;188,00;;4,49;5,98;0,48;35,90;21,35;13,92;2,93;1,44;0,23;0,48;0,62;-2,36;-0,71;0,62;133,22;10,72;95,41;0,08;0,92;0,77;4,32;19,67;99.888,00;31,45;41,90
SANB11;43,70;2,04;10,81;1,58;0,18;67,95;7,44;23,15;33,64;33,64;;;2,50;-2,91;-0,19;0,25;14,65;1,70;;0,12;0,88;0,07;4,33;23,85;129.282.606,31;27,60;4,04
SANB3;20,37;2,09;10,07;1,48;0,17;67,95;7,44;23,15;31,36;33,64;;;2,33;-2,71;-0,17;0,25;14,65;1,70;;0,12;0,88;0,07;4,33;23,85;2.286.458,97;13,80;2,02
SANB4;23,09;2,02;11,42;1,67;0,19;67,95;7,44;23,15;35,55;33,64;;;2,64;-3,08;-0,20;0,25;14,65;1,70;;0,12;0,88;0,07;4,33;23,85;3.353.896,93;13,80;2,02
SAPR11;23,76;4,18;6,58;1,08;0,55;60,30;33,91;22,26;4,32;5,94;1,62;0,41;1,46;27,40;-0,64;1,17;16,40;8,32;12,40;0,51;0,49;0,37;12,53;20,70;83.464.914,45;22,02;3,61
SAPR3;4,96;3,71;6,87;1,13;0,57;60,30;33,91;22,26;4,51;5,94;1,62;0,41;1,53;28,60;-0,66;1,17;16,40;8,32;12,40;0,51;0,49;0,37;12,53;20,70;3.634.727,59;4,40;0,72
SAPR4;4,73;4,28;6,55;1,07;0,54;60,30;33,91;22,26;4,30;5,94;1,62;0,41;1,46;27,28;-0,63;1,17;16,40;8,32;12,40;0,51;0,49;0,37;12,53;20,70;24.154.537,24;4,40;0,72
SBSP3;42,56;3,23;24,27;1,34;0,61;37,31;24,92;6,81;6,63;9,69;3,06;0,62;1,65;94,61;-0,67;1,07;5,53;2,51;11,31;0,45;0,55;0,37;9,91;30,11;168.513.721,86;31,74;1,75
SCAR3;40,59;0,93;27,41;1,51;0,73;72,95;57,01;21,61;10,39;14,78;4,39;0,64;5,92;6,28;-0,93;2,21;5,51;2,68;5,81;0,49;0,51;0,12;4,05;-6,45;549.510,76;26,85;1,48
SEDU3;23,80;;-13,36;15,00;1,53;48,36;-15,73;-25,77;-21,89;-27,94;-6,05;4,15;3,44;57,90;-2,27;1,09;-112,29;-11,46;-13,15;0,10;0,90;0,44;12,49;;;1,59;-1,78
SEER3;15,95;2,04;50,15;1,54;0,70;53,37;14,78;3,22;10,93;10,42;-0,51;-0,07;1,62;2,79;-1,11;3,13;3,07;1,40;9,33;0,45;0,55;0,43;12,60;-8,61;14.953.317,28;10,35;0,32
SEQL3;28,73;;-777,07;50,18;4,01;21,39;5,00;-0,57;89,21;98,46;9,25;5,20;4,46;47,29;-6,99;1,25;-6,46;-0,52;6,67;0,08;0,92;0,90;;;15.430.139,55;0,57;-0,04
SGPS3;7,04;;-1,08;0,31;0,11;33,88;-1,79;-23,67;-14,27;-44,71;-30,44;0,66;0,26;1,60;-0,18;1,22;-28,67;-10,40;-4,44;0,36;0,64;0,44;-7,42;;1.118.573,69;22,76;-6,53
SHOW3;4,36;;-5,13;1,16;0,47;13,22;-30,43;-46,23;-7,79;-6,44;1,35;-0,20;2,37;2,60;-1,14;1,45;-22,54;-9,23;-9,66;0,41;0,59;0,20;-6,57;;6.567.225,10;3,77;-0,85
SHUL3;0,00;;0,00;0,00;0,00;23,57;9,70;8,47;0,00;9,93;2,19;0,30;0,00;0,00;0,00;2,11;11,93;4,84;6,62;0,41;0,59;0,57;7,65;12,44;;7,61;0,91
SHUL4;14,06;2,20;15,48;1,85;0,75;23,57;9,70;8,47;13,51;9,93;2,19;0,30;1,31;2,22;-2,08;2,11;11,93;4,84;6,62;0,41;0,59;0,57;7,65;12,44;3.715.525,00;7,61;0,91
SIMH3;35,71;0,48;26,89;4,12;0,32;20,58;8,92;2,80;8,43;18,13;9,71;4,74;0,75;1,11;-0,62;2,60;15,32;1,20;3,58;0,08;0,87;0,43;11,83;34,48;20.050.268,41;8,67;1,33
SLCE3;33,68;2,93;16,46;2,36;0,82;26,09;19,05;10,93;9,44;11,47;2,02;0,51;1,80;5,50;-1,53;1,47;14,35;4,98;10,02;0,35;0,63;0,46;15,19;35,04;26.968.269,17;14,26;2,05
SLED3;1,10;;-0,17;-0,20;0,16;29,89;-102,42;-114,29;-0,19;-0,82;-0,68;;0,19;-1,19;-0,23;0,70;-119,84;-93,74;663,74;-0,78;1,78;0,82;-18,14;;2.209.814,45;-5,45;-6,53
SLED4;0,64;;-0,10;-0,12;0,09;29,89;-102,42;-114,29;-0,11;-0,82;-0,68;;0,11;-0,69;-0,13;0,70;-119,84;-93,74;663,74;-0,78;1,78;0,82;-18,14;;2.217.704,10;-5,45;-6,53
SMFT3;0,00;;0,00;0,00;0,00;13,76;-31,39;-52,03;0,00;-3,95;-3,95;0,87;0,00;0,00;0,00;0,96;-36,54;-9,49;-9,90;0,26;0,74;0,18;;;;92,59;-33,83
SMLS3;22,70;5,59;9,87;2,15;0,84;85,53;56,42;46,45;8,12;6,66;-1,46;-0,39;4,58;5,27;-2,24;1,35;21,76;8,55;15,32;0,39;0,61;0,18;;;27.858.186,90;10,57;2,30
