TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA
MOVI3;20,81;0,64;649,06;2,81;0,80;21,71;3,86;0,23;38,32;51,76;13,44;0,98;1,48;1.037,10;-1,15;1,00;0,43;0,12;2,43;0,29;0,71;0,54;133,51;116,71;52.918.429,66;7,42;0,03
MRFG3;14,32;;4,72;10,56;0,27;17,44;11,60;3,40;1,38;3,80;2,42;18,42;0,16;2,01;-0,47;1,44;223,61;5,63;22,16;0,03;0,93;1,66;26,24;;151.911.562,66;1,36;3,03
MRSA3B;38,50;1,75;45,05;3,04;1,24;26,27;21,22;8,76;18,60;19,15;2,38;0,39;3,95;60,78;-1,52;1,12;6,75;2,74;7,45;0,41;0,59;0,31;0,88;5,85;25.524,17;12,67;0,85
MRSA5B;30,06;2,46;35,17;2,37;0,96;26,27;21,22;8,76;14,52;19,15;2,38;0,39;3,08;47,45;-1,18;1,12;6,75;2,74;7,45;0,41;0,59;0,31;0,88;5,85;3.585,33;12,67;0,85
MRSA6B;30,00;2,47;35,10;2,37;0,96;26,27;21,22;8,76;14,49;19,15;2,38;0,39;3,08;47,36;-1,18;1,12;6,75;2,74;7,45;0,41;0,59;0,31;0,88;5,85;5.801,00;12,67;0,85
MRVE3;19,59;1,74;18,69;1,68;0,54;28,45;9,90;7,94;14,99;21,01;6,03;0,68;1,48;1,81;-1,06;2,52;8,99;2,88;4,56;0,32;0,66;0,36;7,66;-0,09;107.384.093,97;11,65;1,05
MSPA3;48,00;;-5,03;0,37;0,22;24,01;-56,68;-59,76;-5,30;-6,01;-0,79;0,05;3,00;4,99;-0,23;2,35;-7,31;-4,31;-6,43;0,59;0,41;0,07;-14,68;;4.810,00;130,66;-9,55
MSPA4;42,10;;-4,41;0,32;0,19;24,01;-56,68;-59,76;-4,65;-6,01;-0,79;0,05;2,63;4,38;-0,21;2,35;-7,31;-4,31;-6,43;0,59;0,41;0,07;-14,68;;16.486,00;130,66;-9,55
MSRO3;702,50;;29.281,89;361,06;80,77;31,00;18,77;0,59;916,57;922,17;5,59;2,20;172,02;-794,36;-108,33;0,71;1,23;0,28;9,66;0,22;0,78;0,47;15,89;-13,57;956.844,67;1,95;0,02
MTIG3;0,00;;0,00;0,00;0,00;11,76;-5,17;9,69;0,00;-12,08;-10,89;2,47;0,00;0,00;0,00;0,72;42,51;8,44;-48,15;0,20;0,80;0,87;10,03;;;115,27;49,00
MTIG4;46,50;;0,95;0,40;0,08;11,76;-5,17;9,69;-1,78;-12,08;-10,89;2,47;0,09;-0,57;-0,12;0,72;42,51;8,44;-48,15;0,20;0,80;0,87;10,03;;23.002,00;115,27;49,00
MTRE3;14,99;;50,64;1,59;1,22;31,86;9,39;8,27;44,60;24,46;-20,13;-0,72;4,19;1,78;-8,42;5,12;3,15;2,42;2,76;0,77;0,23;0,29;;;6.168.230,24;9,40;0,30
MTSA3;34,41;1,99;6,48;1,13;0,82;28,35;18,11;14,67;5,25;3,95;-1,03;-0,22;0,95;1,57;-3,46;3,13;17,38;12,59;11,27;0,72;0,28;0,86;4,06;-2,01;7.000,00;30,54;5,31
MTSA4;31,14;2,43;5,87;1,02;0,74;28,35;18,11;14,67;4,75;3,95;-1,03;-0,22;0,86;1,42;-3,13;3,13;17,38;12,59;11,27;0,72;0,28;0,86;4,06;-2,01;157.835,55;30,54;5,31
MULT3;25,02;0,60;15,66;2,35;1,35;78,32;108,39;83,71;12,10;13,47;1,37;0,27;13,11;9,97;-1,74;2,55;14,97;8,62;10,63;0,58;0,42;0,10;3,23;4,98;170.169.960,41;10,67;1,60
MWET3;45,00;;-3,53;-0,41;0,51;12,18;-4,98;-18,23;-12,92;-15,85;-10,28;;0,64;-0,71;-0,70;0,27;-11,67;-14,39;5,38;-1,23;2,24;0,79;-1,75;;7.992,18;-109,16;-12,74
MWET4;6,60;;-0,52;-0,06;0,07;12,18;-4,98;-18,23;-1,89;-15,85;-10,28;;0,09;-0,10;-0,10;0,27;-11,67;-14,39;5,38;-1,23;2,24;0,79;-1,75;;134.915,48;-109,16;-12,74
MYPK3;14,45;4,60;-6,88;0,58;0,17;6,44;-0,86;-3,91;-31,30;-83,99;-52,69;0,97;0,27;3,79;-0,29;1,12;-8,41;-2,48;-0,76;0,30;0,68;0,63;11,12;28,99;27.678.423,14;24,97;-2,10
NAFG3;64,37;;11,80;2,76;1,15;41,15;16,49;9,34;6,68;5,06;1,17;0,48;1,10;3,20;-2,87;2,52;23,42;9,77;15,89;0,42;0,58;1,05;7,87;33,76;9.648,50;23,30;5,46
NAFG4;19,02;;3,49;0,82;0,34;41,15;16,49;9,34;1,97;5,06;1,17;0,48;0,33;0,94;-0,85;2,52;23,42;9,77;15,89;0,42;0,58;1,05;7,87;33,76;115.738.599,33;23,30;5,46
NEMO3;0,00;;0,00;0,00;0,00;32,56;22,33;-14,35;0,00;10,45;10,45;165,18;0,00;0,00;0,00;1,50;-1.015,74;-4,01;-2,56;0,00;0,99;0,28;29,06;;;2,41;-24,49
NEMO5;52,97;0,06;-2,16;21,97;0,09;32,56;22,33;-14,35;1,39;10,45;10,45;165,18;0,31;1,49;-0,11;1,50;-1.015,74;-4,01;-2,56;0,00;0,99;0,28;29,06;;295.561,82;2,41;-24,49
NEMO6;0,00;;0,00;0,00;0,00;32,56;22,33;-14,35;0,00;10,45;10,45;165,18;0,00;0,00;0,00;1,50;-1.015,74;-4,01;-2,56;0,00;0,99;0,28;29,06;;;2,41;-24,49
NEOE3;16,62;2,46;8,29;0,97;0,32;23,37;15,06;8,40;4,63;9,39;4,77;1,00;0,70;6,52;-0,43;1,26;11,66;3,90;7,46;0,33;0,66;0,46;18,25;24,34;58.738.385,62;17,19;2,00
NORD3;6,55;;129,46;-0,31;2,54;91,85;200,19;21,18;13,69;25,39;11,70;;27,42;-0,90;-2,72;0,02;-0,24;1,96;-3,09;-8,20;9,20;0,09;;;23.348,19;-21,13;0,05
NRTQ3;0,00;;0,00;0,00;0,00;30,20;18,39;11,87;0,00;-0,72;-0,72;-0,18;0,00;0,00;0,00;2,80;15,62;10,75;16,43;0,69;0,31;0,91;8,13;4,81;;12,63;1,97
NTCO3;48,07;;-82,08;2,69;1,03;65,37;2,73;-2,72;81,87;97,43;15,57;0,51;2,23;27,75;-1,46;1,14;-3,27;-1,25;1,11;0,38;0,62;0,46;14,29;-26,83;356.820.596,59;17,89;-0,59
NUTR3;238,95;;0,74;1,89;0,44;21,89;4,60;59,67;9,57;11,85;2,27;0,45;0,44;1,48;-1,03;2,07;256,10;59,42;-36,05;0,23;0,77;1,00;7,39;;86.540,00;126,37;323,63
ODER4;0,00;;0,00;0,00;0,00;33,58;18,68;11,70;0,00;0,89;0,89;0,37;0,00;0,00;0,00;2,04;25,92;12,46;23,83;0,48;0,52;1,07;3,77;27,10;;21,50;5,57
ODPV3;13,80;3,69;20,99;6,09;3,60;59,34;27,80;19,69;14,87;13,13;-1,74;-0,71;4,13;16,09;-7,96;1,69;28,99;17,15;28,00;0,59;0,41;0,87;9,37;7,87;23.722.047,48;2,27;0,66
OFSA3;35,39;0,58;22,96;3,46;1,91;50,53;12,91;11,78;20,94;22,62;1,67;0,28;2,70;5,56;-4,40;2,54;15,07;8,31;10,42;0,55;0,45;0,71;13,61;3,92;666.861,52;10,23;1,54
OGXP3;1,63;;-2,15;-0,98;0,92;;;;-9,26;-9,26;0,00;;;-0,98;;0,51;-45,53;-43,02;10,57;-0,94;1,94;0,00;;;;-1,67;-0,76
OIBR3;2,36;;-0,96;2,35;0,19;21,68;-4,43;-77,15;-16,77;-42,37;-25,38;3,56;0,74;2,33;-0,26;1,50;-243,90;-20,08;-3,51;0,08;0,92;0,26;-6,55;;295.064.370,34;1,00;-2,45
OIBR4;3,51;;-1,43;3,49;0,29;21,68;-4,43;-77,15;-24,94;-42,37;-25,38;3,56;1,11;3,46;-0,38;1,50;-243,90;-20,08;-3,51;0,08;0,92;0,26;-6,55;;29.971.717,52;1,00;-2,45
OMGE3;38,00;;-1.299,59;2.000,07;840,73;33,37;41,96;-1,09;33,86;33,87;0,01;0,77;14,20;4.401,02;-1.102,16;5,14;-153,90;-64,69;2.349,37;0,42;0,57;59,19;54,71;4,35;46.421.777,83;0,02;-0,03
OSXB3;21,44;;-0,14;-0,01;0,03;95,46;-1.867,50;-4.687,45;-0,34;-23,01;-22,67;;6,41;-0,14;-0,03;0,03;-10,24;-24,71;61,12;-2,41;3,42;0,01;-56,03;;6.902.028,72;-1.531,02;-156,78
PARD3;21,90;1,34;22,52;4,04;1,47;26,44;13,76;9,49;15,53;16,42;0,89;0,23;2,14;11,02;-2,46;1,50;17,93;6,53;13,19;0,36;0,64;0,69;14,21;13,42;15.366.385,97;5,42;0,97
PATI3;26,99;0,66;3,92;0,89;0,40;13,68;12,81;10,53;3,22;3,48;0,20;0,06;0,41;0,85;-1,94;2,53;22,80;10,31;9,00;0,45;0,55;0,98;7,35;2,78;25.749,50;30,20;6,89
PATI4;37,00;7,57;5,37;1,23;0,55;13,68;12,81;10,53;4,42;3,48;0,20;0,06;0,57;1,16;-2,65;2,53;22,80;10,31;9,00;0,45;0,55;0,98;7,35;2,78;32.124,00;30,20;6,89
PCAR3;72,80;0,80;31,11;1,49;0,31;21,46;3,57;0,79;6,91;10,49;3,58;0,77;0,25;-9,16;-0,46;0,91;4,80;0,99;7,61;0,21;0,74;1,25;-2,84;-12,00;118.225.894,38;48,78;2,34
PCAR4;72,11;;30,81;1,48;0,31;21,46;3,57;0,79;6,85;10,49;3,58;0,77;0,24;-9,08;-0,46;0,91;4,80;0,99;7,61;0,21;0,74;1,25;-2,84;-12,00;132.993.317,74;48,78;2,34
PDGR3;4,00;;-0,04;-0,01;0,02;13,07;-197,94;-390,22;-0,08;-3,94;-3,86;;0,16;-0,01;-0,08;0,36;-15,08;-45,05;12,14;-2,99;4,02;0,12;-41,16;;172.701,83;-667,99;-100,70
PDTC3;5,15;;58,34;4,24;1,12;37,57;7,26;7,95;63,84;69,08;5,25;0,35;4,64;4,29;-4,05;1,57;7,26;1,93;1,90;0,27;0,73;0,24;;;279.557,45;1,22;0,09
PEAB3;52,27;61,44;1,42;0,70;0,53;27,52;262,91;171,97;0,93;0,15;-0,83;-0,63;2,44;1,00;-2,08;3,57;49,38;37,59;49,21;0,76;0,24;0,22;8,71;26,97;302.164,09;74,62;36,85
PEAB4;57,50;61,44;1,56;0,77;0,59;27,52;262,91;171,97;1,02;0,15;-0,83;-0,63;2,68;1,10;-2,29;3,57;49,38;37,59;49,21;0,76;0,24;0,22;8,71;26,97;290.194,38;74,62;36,85
PETR3;28,01;0,86;-8,19;1,47;0,38;43,27;-1,53;-16,00;-85,91;-173,15;-87,82;1,51;1,31;33,40;-0,45;1,08;-18,01;-4,62;-3,69;0,26;0,74;0,29;-2,17;;488.042.942,66;18,99;-3,42
PETR4;27,57;1,53;-8,06;1,45;0,37;43,27;-1,53;-16,00;-84,56;-173,15;-87,82;1,51;1,29;32,88;-0,44;1,08;-18,01;-4,62;-3,69;0,26;0,74;0,29;-2,17;;1.893.770.787,86;18,99;-3,42
PETZ3;17,71;;139,01;13,05;3,59;48,82;9,88;3,73;52,43;52,32;-0,11;-0,03;5,18;19,94;-7,09;1,57;9,39;2,58;9,70;0,28;0,72;0,69;;;63.165.793,86;1,36;0,13
PFRM3;5,56;;43,89;0,68;0,19;14,27;1,32;0,30;10,00;12,94;2,94;0,20;0,13;0,80;-0,58;1,53;1,54;0,43;2,94;0,28;0,62;1,42;6,84;;3.928.706,52;8,23;0,13
PGMN3;8,02;;54,88;1,94;0,63;30,99;4,48;0,97;11,89;12,89;1,00;0,16;0,53;2,94;-1,37;1,65;3,54;1,14;9,98;0,32;0,68;1,18;;;3.260.674,21;4,12;0,15
PINE3;0,00;;0,00;0,00;0,00;33,55;-20,12;-3,24;0,00;-0,97;;;0,00;0,00;0,00;0,60;-3,87;-0,26;;0,07;0,93;0,08;-1,08;;;5,50;-0,21
PINE4;2,61;;-12,27;0,47;0,03;33,55;-20,12;-3,24;-1,98;-0,97;;;0,40;-0,21;-0,04;0,60;-3,87;-0,26;;0,07;0,93;0,08;-1,08;;1.108.116,00;5,50;-0,21
PLAS3;4,93;;3,10;-0,36;0,11;2,04;-3,83;5,66;-4,57;-15,74;-11,17;;0,18;-0,43;-0,13;0,45;-11,48;3,40;380,03;-0,30;1,30;0,60;-9,15;;12.998,08;-13,87;1,59
PLPL3;8,09;;9,99;7,71;1,72;36,86;16,32;13,22;8,09;8,46;0,37;0,36;1,32;2,13;-44,37;6,26;77,18;17,26;30,28;0,22;0,78;1,31;;;3.194.165,93;1,05;0,81
PMAM3;9,70;;-0,34;-1,18;0,10;0,43;-7,69;-31,06;-1,37;-10,98;-9,61;;0,11;-0,19;-0,19;0,46;-347,35;-29,98;-18,20;-0,09;1,09;0,97;2,00;;4.372.951,97;-8,24;-28,60
PNVL3;21,09;0,44;56,91;3,18;1,47;28,21;3,24;1,95;34,38;35,51;1,52;0,14;1,11;4,21;-4,32;2,12;5,59;2,58;5,35;0,46;0,54;1,32;7,62;9,23;18.342.505,86;6,63;0,37
PNVL4;18,42;0,55;49,71;2,78;1,28;28,21;3,24;1,95;30,03;35,51;1,52;0,14;0,97;3,68;-3,77;2,12;5,59;2,58;5,35;0,46;0,54;1,32;7,62;9,23;767.564,76;6,63;0,37
POMO3;2,68;2,72;74,83;1,03;0,42;16,23;3,51;0,91;19,28;29,53;9,15;0,49;0,68;1,88;-0,91;1,70;1,38;0,56;2,17;0,41;0,58;0,62;4,88;-1,10;650.769,24;2,60;0,04
POMO4;2,92;2,50;81,53;1,12;0,46;16,23;3,51;0,91;21,00;29,53;9,15;0,49;0,74;2,05;-0,99;1,70;1,38;0,56;2,17;0,41;0,58;0,62;4,88;-1,10;24.326.167,55;2,60;0,04
POSI3;5,04;0,64;15,01;0,77;0,28;20,40;3,72;2,55;10,27;13,70;3,43;0,26;0,38;0,94;-1,46;1,58;5,11;1,86;3,32;0,36;0,63;0,73;-3,86;-2,17;11.657.222,24;6,57;0,34
PPAR3;250.020,00;;-176.204,57;441,20;317,71;;;;-110.787,31;-110.773,07;14,23;-0,06;;7.463,28;-331,90;248,90;-0,25;-0,18;-0,40;0,72;0,28;0,00;;12,45;;566,68;-1,42
PPLA11;11,01;;-210,81;7.747,37;10,86;;;;-210,81;-210,81;;;;-10,88;-10,86;0,00;-3.675,00;-5,15;;0,00;1,00;0,00;;;49.811,72;0,00;-0,05
PRIO3;55,70;;18,63;3,17;1,14;28,38;58,54;27,34;8,70;11,24;2,54;0,93;5,09;-20,16;-1,49;0,81;17,02;6,13;16,61;0,36;0,64;0,22;27,56;;316.237.236,34;17,57;2,99
PRNR3;9,03;;-17,06;1,66;1,07;11,33;-0,68;-7,83;-195,63;-159,72;35,91;-0,30;1,34;2,27;-3,30;3,26;-9,73;-6,25;-6,06;0,64;0,36;0,80;;;1.474.728,28;5,44;-0,53
PSSA3;49,66;4,31;9,73;1,81;0,47;100,00;9,14;9,04;9,63;1,67;-7,95;-1,49;0,88;2,18;-1,94;1,39;18,59;4,78;8,58;0,26;0,74;0,53;4,76;9,50;114.102.379,21;27,45;5,10
PTBL3;6,93;0,57;10,72;2,61;0,54;32,60;6,02;8,32;14,81;21,03;6,21;1,09;0,89;8,89;-0,97;1,16;24,31;5,07;1,18;0,21;0,79;0,61;3,26;-32,43;27.452.129,79;2,66;0,65
PTCA11;0,00;;0,00;0,00;0,00;42,89;6,81;4,81;0,00;;2,54;0,46;0,00;0,00;0,00;1,63;12,79;4,38;7,20;0,34;0,66;0,91;;;;12,39;1,58
PTCA3;0,00;;0,00;0,00;0,00;42,89;6,81;4,81;0,00;;2,54;0,46;0,00;0,00;0,00;1,63;12,79;4,38;7,20;0,34;0,66;0,91;;;;12,39;1,58
PTNT3;5,80;;68,39;0,92;0,40;11,92;2,77;0,80;19,80;25,41;8,14;0,38;0,55;4,43;-0,75;1,24;1,35;0,58;1,66;0,43;0,57;0,72;1,60;-29,08;61.314,93;6,30;0,08
PTNT4;4,69;;55,30;0,74;0,32;11,92;2,77;0,80;16,01;25,41;8,14;0,38;0,44;3,58;-0,61;1,24;1,35;0,58;1,66;0,43;0,57;0,72;1,60;-29,08;118.233,41;6,30;0,08
QUAL3;34,50;0,50;24,91;5,52;2,52;81,03;29,11;19,36;16,56;17,16;0,60;0,20;4,82;10,98;-4,20;2,36;22,17;10,14;14,80;0,46;0,54;0,52;6,05;22,49;100.501.671,55;6,25;1,39
QUSW3;0,00;;0,00;0,00;0,00;27,64;13,10;5,07;0,00;0,54;0,54;0,19;0,00;0,00;0,00;1,41;13,45;5,76;13,94;0,43;0,57;1,14;27,25;9,12;;56,30;7,57
QVQP3B;0,00;;0,00;0,00;0,00;;;;0,00;1,22;1,22;-0,98;;0,00;;;-78,05;-78,05;-79,88;1,00;0,00;0,00;;;;0,00;0,00
RADL3;24,80;0,41;100,25;9,82;3,14;29,37;4,54;2,12;46,71;48,00;1,29;0,27;2,12;18,89;-6,13;1,52;9,79;3,13;13,34;0,32;0,68;1,48;18,90;28,93;158.875.677,83;2,53;0,25
RAIL3;18,77;;70,12;2,32;0,75;34,71;29,73;7,12;16,80;22,87;6,07;0,84;4,99;4,84;-0,99;2,64;3,31;1,06;5,47;0,32;0,67;0,15;14,09;;219.964.455,14;8,09;0,27
RANI3;5,25;1,31;23,55;1,75;0,74;32,75;18,31;6,20;7,98;9,54;1,56;0,34;1,46;2,78;-1,27;2,72;7,45;3,14;8,72;0,42;0,58;0,51;4,01;;10.752.626,55;2,99;0,22
RANI4;5,50;1,25;24,67;1,84;0,77;32,75;18,31;6,20;8,36;9,54;1,56;0,34;1,53;2,91;-1,33;2,72;7,45;3,14;8,72;0,42;0,58;0,51;4,01;;215.860,34;2,99;0,22
RAPT3;11,41;2,28;17,37;2,26;0,50;24,01;10,37;4,63;7,76;12,51;2,81;0,82;0,80;1,58;-1,23;2,12;13,03;2,87;5,88;0,22;0,71;0,62;6,15;4,06;176.818,48;5,04;0,66
RAPT4;15,71;1,66;23,91;3,12;0,69;24,01;10,37;4,63;10,68;12,51;2,81;0,82;1,11;2,18;-1,70;2,12;13,03;2,87;5,88;0,22;0,71;0,62;6,15;4,06;62.097.865,21;5,04;0,66
RCSL3;9,24;;-312,63;-10,41;17,08;21,65;2,09;-9,61;1.438,62;643,87;-2,82;;30,03;-62,44;-28,57;0,60;-3,33;-5,46;-0,72;-1,64;2,65;0,57;55,45;;4.668.498,52;-0,89;-0,03
RCSL4;1,59;;-53,80;-1,79;2,94;21,65;2,09;-9,61;247,55;643,87;-2,82;;5,17;-10,75;-4,92;0,60;-3,33;-5,46;-0,72;-1,64;2,65;0,57;55,45;;15.636.567,31;-0,89;-0,03
RDNI3;11,77;0,08;102,62;0,85;0,33;26,54;11,61;1,40;12,39;20,89;8,50;0,58;1,44;1,84;-0,55;1,83;0,83;0,32;2,91;0,39;0,61;0,23;-14,86;-56,14;607.346,86;13,83;0,11
RDOR3;64,95;;2.134,85;25,24;3,47;14,41;6,68;0,61;195,35;219,22;23,86;3,08;13,06;12,68;-5,62;3,50;1,18;0,16;2,15;0,14;0,86;0,27;;;935.174.963,00;2,57;0,03
REDE3;10,66;0,87;33,15;5,80;1,08;21,11;14,98;6,31;13,97;17,43;3,46;1,44;2,09;9,61;-1,64;1,49;17,50;3,26;9,25;0,19;0,74;0,52;17,93;-10,54;12.052,41;1,84;0,32
RENT3;63,70;0,57;55,23;8,44;2,43;25,68;15,49;8,64;30,80;35,07;4,27;1,17;4,77;14,87;-3,47;2,22;15,28;4,40;7,69;0,29;0,71;0,51;21,24;15,22;310.770.479,72;7,55;1,15
RLOG3;17,17;;61,57;3,17;0,17;34,71;29,67;1,85;3,85;10,76;6,92;5,71;1,14;1,11;-0,23;2,64;5,15;0,28;5,46;0,05;0,71;0,15;50,58;42,36;12.604.511,10;5,41;0,28
RNEW11;16,95;;-0,51;-0,17;0,10;53,11;-144,55;-772,80;-2,73;-21,31;-18,59;;3,94;-0,07;-0,11;0,04;-34,21;-19,91;-26,76;-0,58;1,58;0,03;-20,17;;2.274.367,17;-97,15;-33,23
RNEW3;5,60;;-0,51;-0,17;0,10;53,11;-144,55;-772,80;-2,70;-21,31;-18,59;;3,91;-0,07;-0,11;0,04;-34,21;-19,91;-26,76;-0,58;1,58;0,03;-20,17;;500.276,17;-32,38;-11,08
RNEW4;5,80;;-0,52;-0,18;0,10;53,11;-144,55;-772,80;-2,80;-21,31;-18,59;;4,05;-0,08;-0,11;0,04;-34,21;-19,91;-26,76;-0,58;1,58;0,03;-20,17;;557.174,00;-32,38;-11,08
ROMI3;15,06;10,96;10,31;1,37;0,68;29,83;8,10;12,71;16,18;19,96;3,78;0,32;1,31;2,90;-1,59;1,68;13,31;6,57;4,71;0,49;0,51;0,52;3,37;76,10;11.809.564,62;10,98;1,46
RPAD3;6,13;0,01;12,60;0,50;0,49;94,59;27.677,70;27.829,73;12,67;12,84;-0,18;-0,01;3.507,45;-118,62;-0,50;0,66;3,98;3,93;3,96;0,99;0,01;0,00;4,29;4,48;13.754,90;12,23;0,49
RPAD5;9,25;5,69;19,02;0,76;0,75;94,59;27.677,70;27.829,73;19,12;12,84;-0,18;-0,01;5.292,64;-179,00;-0,75;0,66;3,98;3,93;3,96;0,99;0,01;0,00;4,29;4,48;5.333,27;12,23;0,49
RPAD6;6,50;0,01;13,36;0,53;0,52;94,59;27.677,70;27.829,73;13,44;12,84;-0,18;-0,01;3.719,15;-125,78;-0,53;0,66;3,98;3,93;3,96;0,99;0,01;0,00;4,29;4,48;5.663,92;12,23;0,49
RPMG3;2,90;;-0,56;-0,06;0,07;-2,04;-20,29;-24,08;-0,67;-0,67;0,00;;0,14;-0,07;-0,86;0,50;-11,38;-11,71;9,59;-1,03;2,03;0,49;37,84;;268.317,10;-45,46;-5,17
RRRP3;29,46;;-71,00;14,20;7,73;53,35;-11,71;-119,94;-727,47;-723,16;4,30;-0,08;85,16;128,13;-8,30;8,38;-19,99;-10,89;-4,23;0,54;0,46;0,09;;;7.257.513,18;2,08;-0,41
RSID3;6,42;;-0,90;-0,15;0,06;10,78;-447,43;-244,98;-0,49;-6,40;-5,91;;2,19;-0,10;-0,10;0,38;-16,87;-6,72;-36,09;-0,40;1,41;0,03;-48,12;;632.646,55;-42,52;-7,17
RSUL3;0,00;;0,00;0,00;0,00;35,90;21,35;13,92;0,00;1,63;0,23;0,48;0,00;0,00;0,00;0,62;133,22;10,72;95,41;0,08;0,92;0,77;4,32;19,67;;31,45;41,90
RSUL4;218,50;;5,21;6,95;0,56;35,90;21,35;13,92;3,40;1,63;0,23;0,48;0,73;-2,74;-0,83;0,62;133,22;10,72;95,41;0,08;0,92;0,77;4,32;19,67;43.700,00;31,45;41,90
SANB11;44,46;6,31;10,99;1,61;0,19;67,95;7,44;23,15;34,22;34,22;;;2,55;-2,96;-0,19;0,25;14,65;1,70;;0,12;0,88;0,07;4,33;23,85;141.026.076,79;27,60;4,04
SANB3;20,71;6,45;10,24;1,50;0,17;67,95;7,44;23,15;31,88;34,22;;;2,37;-2,76;-0,18;0,25;14,65;1,70;;0,12;0,88;0,07;4,33;23,85;2.773.826,76;13,80;2,02
SANB4;23,46;6,26;11,60;1,70;0,20;67,95;7,44;23,15;36,12;34,22;;;2,69;-3,13;-0,20;0,25;14,65;1,70;;0,12;0,88;0,07;4,33;23,85;4.475.381,62;13,80;2,02
SAPR11;26,45;3,89;7,33;1,20;0,61;60,30;33,91;22,26;4,81;6,43;1,62;0,41;1,63;30,51;-0,71;1,17;16,40;8,32;12,40;0,51;0,49;0,37;12,53;20,70;55.991.950,10;22,02;3,61
SAPR3;5,67;3,36;7,85;1,29;0,65;60,30;33,91;22,26;5,15;6,43;1,62;0,41;1,75;32,70;-0,76;1,17;16,40;8,32;12,40;0,51;0,49;0,37;12,53;20,70;1.511.270,79;4,40;0,72
SAPR4;5,15;4,07;7,13;1,17;0,59;60,30;33,91;22,26;4,68;6,43;1,62;0,41;1,59;29,70;-0,69;1,17;16,40;8,32;12,40;0,51;0,49;0,37;12,53;20,70;17.403.805,17;4,40;0,72
SBSP3;47,19;2,92;26,91;1,49;0,68;37,31;24,92;6,81;7,35;10,41;3,06;0,62;1,83;104,90;-0,75;1,07;5,53;2,51;11,31;0,45;0,55;0,37;9,91;30,11;172.368.279,21;31,74;1,75
SCAR3;41,00;0,92;27,69;1,53;0,74;72,95;57,01;21,61;10,50;14,89;4,39;0,64;5,98;6,35;-0,94;2,21;5,51;2,68;5,81;0,49;0,51;0,12;4,05;-6,45;583.563,76;26,85;1,48
SEDU3;23,80;;-13,36;15,00;1,53;48,36;-15,73;-25,77;-21,89;-27,94;-6,05;4,15;3,44;57,90;-2,27;1,09;-112,29;-11,46;-13,15;0,10;0,90;0,44;12,49;;;1,59;-1,78
SEER3;15,83;1,30;49,77;1,53;0,70;53,37;14,78;3,22;10,85;10,34;-0,51;-0,07;1,60;2,77;-1,10;3,13;3,07;1,40;9,33;0,45;0,55;0,43;12,60;-8,61;15.610.727,83;10,35;0,32
SEQL3;19,97;;-539,15;34,81;2,78;21,39;5,00;-0,57;61,90;71,14;9,25;5,20;3,09;32,81;-4,85;1,25;-6,46;-0,52;6,67;0,08;0,92;0,90;;;8.902.480,34;0,57;-0,04
SGPS3;7,80;;-1,20;0,34;0,12;33,88;-1,79;-23,67;-15,81;-46,25;-30,44;0,66;0,28;1,78;-0,20;1,22;-28,67;-10,40;-4,44;0,36;0,64;0,44;-7,42;;1.216.979,38;22,76;-6,53
SHOW3;4,23;;-4,98;1,12;0,46;13,22;-30,43;-46,23;-7,56;-6,21;1,35;-0,20;2,30;2,52;-1,10;1,45;-22,54;-9,23;-9,66;0,41;0,59;0,20;-6,57;;2.947.614,55;3,77;-0,85
SHUL3;0,00;;0,00;0,00;0,00;23,57;9,70;8,47;0,00;9,07;2,19;0,30;0,00;0,00;0,00;2,11;11,93;4,84;6,62;0,41;0,59;0,57;7,65;12,44;;7,61;0,91
SHUL4;12,50;1,94;13,76;1,64;0,67;23,57;9,70;8,47;12,01;9,07;2,19;0,30;1,17;1,98;-1,85;2,11;11,93;4,84;6,62;0,41;0,59;0,57;7,65;12,44;2.543.797,41;7,61;0,91
SIMH3;31,19;0,78;23,49;3,60;0,28;20,58;8,92;2,80;7,36;17,07;9,71;4,74;0,66;0,97;-0,54;2,60;15,32;1,20;3,58;0,08;0,87;0,43;11,83;34,48;11.240.946,10;8,67;1,33
SLCE3;26,39;3,74;12,90;1,85;0,64;26,09;19,05;10,93;7,40;9,42;2,02;0,51;1,41;4,31;-1,20;1,47;14,35;4,98;10,02;0,35;0,63;0,46;15,19;35,04;28.989.863,90;14,26;2,05
SLED3;1,65;;-0,25;-0,30;0,24;29,89;-102,42;-114,29;-0,28;-0,86;-0,68;;0,29;-1,78;-0,34;0,70;-119,84;-93,74;663,74;-0,78;1,78;0,82;-18,14;;1.728.420,97;-5,48;-6,56
SLED4;0,71;;-0,11;-0,13;0,10;29,89;-102,42;-114,29;-0,12;-0,86;-0,68;;0,12;-0,77;-0,15;0,70;-119,84;-93,74;663,74;-0,78;1,78;0,82;-18,14;;2.359.753,14;-5,48;-6,56
